#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
0,Sun Sep 20 23:33:32 EDT 2020,37,37,Assignment2Suite,DimensionTest0+ GetTest0+ KeysTest0+ KeysTest3+ KeysTest5+ MinMaxTest0+ MinMaxTest1+ PutTest0+ PutTest1+ PutTest3+ PutTest4+ PutTest5+ PutTest6+ RemoveTest0+ StructureTest0+ , ,DimensionTest1- DimensionTest2- DimensionTest3- DimensionTest4- GetTest1- GetTest2- GetTest3- GetTest4- KeysTest1- KeysTest2- KeysTest4- KeysTest6- MinMaxTest2- MinMaxTest3- MinMaxTest4- MinMaxTest5- MinMaxTest6- MinMaxTest7- PutTest2- RemoveTest1- RemoveTest2- RemoveTest3- StructureTest1- StructureTest2- StructureTest3- , ,
1,Sun Sep 20 23:43:27 EDT 2020,37,0,Assignment2Suite,DimensionTest0 GetTest0 KeysTest0 KeysTest3 KeysTest5 MinMaxTest0 MinMaxTest1 PutTest0 PutTest1 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 StructureTest0 , ,DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest1 KeysTest2 KeysTest4 KeysTest6 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest2 RemoveTest1 RemoveTest2 RemoveTest3 StructureTest1 StructureTest2 StructureTest3 , ,
2,Sun Sep 20 23:45:52 EDT 2020,37,0,Assignment2Suite,DimensionTest0 GetTest0 KeysTest0 KeysTest3 KeysTest5 MinMaxTest0 MinMaxTest1 PutTest0 PutTest1 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 StructureTest0 , ,DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest1 KeysTest2 KeysTest4 KeysTest6 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest2 RemoveTest1 RemoveTest2 RemoveTest3 StructureTest1 StructureTest2 StructureTest3 , ,
3,Sun Sep 20 23:57:32 EDT 2020,37,0,Assignment2Suite,DimensionTest0 GetTest0 KeysTest0 KeysTest3 KeysTest5 MinMaxTest0 MinMaxTest1 PutTest0 PutTest1 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 StructureTest0 , ,DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest1 KeysTest2 KeysTest4 KeysTest6 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest2 RemoveTest1 RemoveTest2 RemoveTest3 StructureTest1 StructureTest2 StructureTest3 , ,
4,Mon Sep 21 11:17:12 EDT 2020,37,0,Assignment2Suite,DimensionTest0 GetTest0 KeysTest0 KeysTest3 KeysTest5 MinMaxTest0 MinMaxTest1 PutTest0 PutTest1 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 StructureTest0 , ,DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest1 KeysTest2 KeysTest4 KeysTest6 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest2 RemoveTest1 RemoveTest2 RemoveTest3 StructureTest1 StructureTest2 StructureTest3 , ,
5,Mon Sep 21 11:41:46 EDT 2020,0,-37,Assignment2Suite, , ,DimensionTest0- DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest0- GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0- KeysTest1 KeysTest2 KeysTest3- KeysTest4 KeysTest5- KeysTest6 MinMaxTest0- MinMaxTest1- MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest0- PutTest1- PutTest2 PutTest3- PutTest4- PutTest5- PutTest6- RemoveTest0- RemoveTest1 RemoveTest2 RemoveTest3 StructureTest0- StructureTest1 StructureTest2 StructureTest3 , ,
6,Mon Sep 21 11:42:12 EDT 2020,0,0,Assignment2Suite, , ,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest0 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0 KeysTest1 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest0 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 StructureTest0 StructureTest1 StructureTest2 StructureTest3 , ,
7,Mon Sep 21 11:42:42 EDT 2020,0,0,Assignment2Suite, , ,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest0 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0 KeysTest1 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest0 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 StructureTest0 StructureTest1 StructureTest2 StructureTest3 , ,
8,Mon Sep 21 11:44:04 EDT 2020,0,0,Assignment2Suite, , ,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest0 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0 KeysTest1 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest0 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 StructureTest0 StructureTest1 StructureTest2 StructureTest3 , ,
9,Mon Sep 21 11:45:53 EDT 2020,0,0,Assignment2Suite, , ,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest0 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0 KeysTest1 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest0 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 StructureTest0 StructureTest1 StructureTest2 StructureTest3 , ,
10,Mon Sep 21 11:46:10 EDT 2020,17,17,Assignment2Suite,DimensionTest0+ GetTest0+ KeysTest0+ MinMaxTest0+ MinMaxTest1+ RemoveTest0+ StructureTest0+ , ,DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest1 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest0 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest1 RemoveTest2 RemoveTest3 StructureTest1 StructureTest2 StructureTest3 , ,
11,Mon Sep 21 11:47:32 EDT 2020,17,0,Assignment2Suite,DimensionTest0 GetTest0 KeysTest0 MinMaxTest0 MinMaxTest1 RemoveTest0 StructureTest0 , ,DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest1 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest0 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest1 RemoveTest2 RemoveTest3 StructureTest1 StructureTest2 StructureTest3 , ,
12,Mon Sep 21 11:56:56 EDT 2020,17,0,Assignment2Suite,DimensionTest0 GetTest0 KeysTest0 MinMaxTest0 MinMaxTest1 RemoveTest0 StructureTest0 , ,DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest1 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest0 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest1 RemoveTest2 RemoveTest3 StructureTest1 StructureTest2 StructureTest3 , ,
13,Mon Sep 21 12:25:28 EDT 2020,42,25,Assignment2Suite,GetTest0 GetTest1+ GetTest2+ GetTest4+ KeysTest0 MinMaxTest0 MinMaxTest1 PutTest0+ PutTest1+ PutTest2+ PutTest3+ PutTest4+ RemoveTest0 RemoveTest2+ RemoveTest3+ StructureTest0 StructureTest1+ , ,DimensionTest0- DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest3 KeysTest1 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest5 PutTest6 RemoveTest1 StructureTest2 StructureTest3 , ,
14,Mon Sep 21 12:28:13 EDT 2020,42,0,Assignment2Suite,GetTest0 GetTest1 GetTest2 GetTest4 KeysTest0 MinMaxTest0 MinMaxTest1 PutTest0 PutTest1 PutTest2 PutTest3 PutTest4 RemoveTest0 RemoveTest2 RemoveTest3 StructureTest0 StructureTest1 , ,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest3 KeysTest1 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest5 PutTest6 RemoveTest1 StructureTest2 StructureTest3 , ,
15,Mon Sep 21 12:53:16 EDT 2020,15,-27,Assignment2Suite,DimensionTest0+ GetTest0 KeysTest0 MinMaxTest0 RemoveTest0 StructureTest0 , ,DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest1- GetTest2- GetTest3 GetTest4- KeysTest1 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 MinMaxTest1- MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest0- PutTest1- PutTest2- PutTest3- PutTest4- PutTest5 PutTest6 RemoveTest1 RemoveTest2- RemoveTest3- StructureTest1- StructureTest2 StructureTest3 , ,
16,Mon Sep 21 12:53:43 EDT 2020,50,35,Assignment2Suite,DimensionTest0 DimensionTest1+ DimensionTest2+ GetTest0 GetTest1+ GetTest2+ GetTest4+ KeysTest0 MinMaxTest0 PutTest0+ PutTest1+ PutTest2+ PutTest3+ PutTest4+ RemoveTest0 RemoveTest1+ RemoveTest2+ RemoveTest3+ StructureTest0 StructureTest1+ , ,DimensionTest3 DimensionTest4 GetTest3 KeysTest1 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest5 PutTest6 StructureTest2 StructureTest3 , ,
17,Mon Sep 21 12:59:54 EDT 2020,35,-15,Assignment2Suite,DimensionTest0 GetTest0 KeysTest0 KeysTest3+ KeysTest5+ MinMaxTest0 PutTest0 PutTest1 PutTest3 PutTest4 PutTest5+ PutTest6+ RemoveTest0 StructureTest0 , ,DimensionTest1- DimensionTest2- DimensionTest3 DimensionTest4 GetTest1- GetTest2- GetTest3 GetTest4- KeysTest1 KeysTest2 KeysTest4 KeysTest6 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest2- RemoveTest1- RemoveTest2- RemoveTest3- StructureTest1- StructureTest2 StructureTest3 , ,
18,Mon Sep 21 13:00:23 EDT 2020,35,0,Assignment2Suite,DimensionTest0 GetTest0 KeysTest0 KeysTest3 KeysTest5 MinMaxTest0 PutTest0 PutTest1 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 StructureTest0 , ,DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest1 KeysTest2 KeysTest4 KeysTest6 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest2 RemoveTest1 RemoveTest2 RemoveTest3 StructureTest1 StructureTest2 StructureTest3 , ,
19,Mon Sep 21 13:03:44 EDT 2020,50,15,Assignment2Suite,DimensionTest0 DimensionTest1+ DimensionTest2+ GetTest0 GetTest1+ GetTest2+ GetTest4+ KeysTest0 MinMaxTest0 PutTest0 PutTest1 PutTest2+ PutTest3 PutTest4 RemoveTest0 RemoveTest1+ RemoveTest2+ RemoveTest3+ StructureTest0 StructureTest1+ , ,DimensionTest3 DimensionTest4 GetTest3 KeysTest1 KeysTest2 KeysTest3- KeysTest4 KeysTest5- KeysTest6 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest5- PutTest6- StructureTest2 StructureTest3 , ,
20,Mon Sep 21 14:54:18 EDT 2020,47,-3,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 GetTest0 GetTest1 GetTest2 GetTest4 MinMaxTest0 PutTest0 PutTest1 PutTest2 PutTest3 PutTest4 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 StructureTest0 StructureTest1 , ,DimensionTest3 DimensionTest4 GetTest3 KeysTest0- KeysTest1 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest5 PutTest6 StructureTest2 StructureTest3 , ,
21,Mon Sep 21 14:56:22 EDT 2020,47,0,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 GetTest0 GetTest1 GetTest2 GetTest4 MinMaxTest0 PutTest0 PutTest1 PutTest2 PutTest3 PutTest4 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 StructureTest0 StructureTest1 , ,DimensionTest3 DimensionTest4 GetTest3 KeysTest0 KeysTest1 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest5 PutTest6 StructureTest2 StructureTest3 , ,
22,Mon Sep 21 14:59:15 EDT 2020,55,8,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 GetTest0 GetTest1 GetTest2 GetTest4 KeysTest0+ KeysTest3+ KeysTest5+ MinMaxTest0 PutTest0 PutTest1 PutTest2 PutTest3 PutTest4 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 StructureTest0 StructureTest1 , ,DimensionTest3 DimensionTest4 GetTest3 KeysTest1 KeysTest2 KeysTest4 KeysTest6 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest5 PutTest6 StructureTest2 StructureTest3 , ,
23,Mon Sep 21 14:59:47 EDT 2020,55,0,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 GetTest0 GetTest1 GetTest2 GetTest4 KeysTest0 KeysTest3 KeysTest5 MinMaxTest0 PutTest0 PutTest1 PutTest2 PutTest3 PutTest4 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 StructureTest0 StructureTest1 , ,DimensionTest3 DimensionTest4 GetTest3 KeysTest1 KeysTest2 KeysTest4 KeysTest6 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest5 PutTest6 StructureTest2 StructureTest3 , ,
24,Mon Sep 21 15:02:51 EDT 2020,52,-3,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 GetTest0 GetTest1 GetTest2 GetTest4 KeysTest0 KeysTest3 KeysTest5 PutTest0 PutTest1 PutTest2 PutTest3 PutTest4 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 StructureTest0 StructureTest1 , ,DimensionTest3 DimensionTest4 GetTest3 KeysTest1 KeysTest2 KeysTest4 KeysTest6 MinMaxTest0- MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest5 PutTest6 StructureTest2 StructureTest3 , ,
25,Mon Sep 21 15:04:32 EDT 2020,57,5,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 GetTest0 GetTest1 GetTest2 GetTest4 KeysTest0 KeysTest3 KeysTest5 MinMaxTest0+ MinMaxTest1+ PutTest0 PutTest1 PutTest2 PutTest3 PutTest4 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 StructureTest0 StructureTest1 , ,DimensionTest3 DimensionTest4 GetTest3 KeysTest1 KeysTest2 KeysTest4 KeysTest6 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest5 PutTest6 StructureTest2 StructureTest3 , ,
26,Mon Sep 21 15:05:37 EDT 2020,57,0,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 GetTest0 GetTest1 GetTest2 GetTest4 KeysTest0 KeysTest3 KeysTest5 MinMaxTest0 MinMaxTest1 PutTest0 PutTest1 PutTest2 PutTest3 PutTest4 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 StructureTest0 StructureTest1 , ,DimensionTest3 DimensionTest4 GetTest3 KeysTest1 KeysTest2 KeysTest4 KeysTest6 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest5 PutTest6 StructureTest2 StructureTest3 , ,
27,Mon Sep 21 15:27:57 EDT 2020,57,0,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 GetTest0 GetTest1 GetTest2 GetTest4 KeysTest0 KeysTest3 KeysTest5 MinMaxTest0 MinMaxTest1 PutTest0 PutTest1 PutTest2 PutTest3 PutTest4 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 StructureTest0 StructureTest1 , ,DimensionTest3 DimensionTest4 GetTest3 KeysTest1 KeysTest2 KeysTest4 KeysTest6 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest5 PutTest6 StructureTest2 StructureTest3 , ,
28,Mon Sep 21 15:30:25 EDT 2020,57,0,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 GetTest0 GetTest1 GetTest2 GetTest4 KeysTest0 KeysTest3 KeysTest5 MinMaxTest0 MinMaxTest1 PutTest0 PutTest1 PutTest2 PutTest3 PutTest4 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 StructureTest0 StructureTest1 , ,DimensionTest3 DimensionTest4 GetTest3 KeysTest1 KeysTest2 KeysTest4 KeysTest6 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest5 PutTest6 StructureTest2 StructureTest3 , ,
29,Mon Sep 21 15:34:21 EDT 2020,57,0,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 GetTest0 GetTest1 GetTest2 GetTest4 KeysTest0 KeysTest3 KeysTest5 MinMaxTest0 MinMaxTest1 PutTest0 PutTest1 PutTest2 PutTest3 PutTest4 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 StructureTest0 StructureTest1 , ,DimensionTest3 DimensionTest4 GetTest3 KeysTest1 KeysTest2 KeysTest4 KeysTest6 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest5 PutTest6 StructureTest2 StructureTest3 , ,
30,Mon Sep 21 15:35:43 EDT 2020,57,0,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 GetTest0 GetTest1 GetTest2 GetTest4 KeysTest0 KeysTest3 KeysTest5 MinMaxTest0 MinMaxTest1 PutTest0 PutTest1 PutTest2 PutTest3 PutTest4 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 StructureTest0 StructureTest1 , ,DimensionTest3 DimensionTest4 GetTest3 KeysTest1 KeysTest2 KeysTest4 KeysTest6 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest5 PutTest6 StructureTest2 StructureTest3 , ,
31,Mon Sep 21 15:37:32 EDT 2020,57,0,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 GetTest0 GetTest1 GetTest2 GetTest4 KeysTest0 KeysTest3 KeysTest5 MinMaxTest0 MinMaxTest1 PutTest0 PutTest1 PutTest2 PutTest3 PutTest4 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 StructureTest0 StructureTest1 , ,DimensionTest3 DimensionTest4 GetTest3 KeysTest1 KeysTest2 KeysTest4 KeysTest6 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest5 PutTest6 StructureTest2 StructureTest3 , ,
32,Mon Sep 21 15:47:08 EDT 2020,42,-15,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 GetTest0 GetTest1 GetTest2 KeysTest0 MinMaxTest0 MinMaxTest1 PutTest0 PutTest1 PutTest2 PutTest3 RemoveTest0 RemoveTest1 StructureTest0 StructureTest1 , ,DimensionTest3 DimensionTest4 GetTest3 GetTest4- KeysTest1 KeysTest2 KeysTest3- KeysTest4 KeysTest5- KeysTest6 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest4- PutTest5 PutTest6 RemoveTest2- RemoveTest3- StructureTest2 StructureTest3 , ,
33,Mon Sep 21 15:49:04 EDT 2020,37,-5,Assignment2Suite,DimensionTest0 GetTest0 KeysTest0 KeysTest3+ KeysTest5+ MinMaxTest0 MinMaxTest1 PutTest0 PutTest1 PutTest3 PutTest4+ PutTest5+ PutTest6+ RemoveTest0 StructureTest0 , ,DimensionTest1- DimensionTest2- DimensionTest3 DimensionTest4 GetTest1- GetTest2- GetTest3 GetTest4 KeysTest1 KeysTest2 KeysTest4 KeysTest6 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest2- RemoveTest1- RemoveTest2 RemoveTest3 StructureTest1- StructureTest2 StructureTest3 , ,
34,Mon Sep 21 15:49:53 EDT 2020,37,0,Assignment2Suite,DimensionTest0 GetTest0 KeysTest0 KeysTest3 KeysTest5 MinMaxTest0 MinMaxTest1 PutTest0 PutTest1 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 StructureTest0 , ,DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest1 KeysTest2 KeysTest4 KeysTest6 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest2 RemoveTest1 RemoveTest2 RemoveTest3 StructureTest1 StructureTest2 StructureTest3 , ,
35,Mon Sep 21 15:52:16 EDT 2020,37,0,Assignment2Suite,DimensionTest0 GetTest0 KeysTest0 KeysTest3 KeysTest5 MinMaxTest0 MinMaxTest1 PutTest0 PutTest1 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 StructureTest0 , ,DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest1 KeysTest2 KeysTest4 KeysTest6 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest2 RemoveTest1 RemoveTest2 RemoveTest3 StructureTest1 StructureTest2 StructureTest3 , ,
36,Mon Sep 21 16:39:50 EDT 2020,37,0,Assignment2Suite,DimensionTest0 GetTest0 KeysTest0 KeysTest3 KeysTest5 MinMaxTest0 MinMaxTest1 PutTest0 PutTest1 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 StructureTest0 , ,DimensionTest1 DimensionTest2 DimensionTest3 DimensionTest4 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest1 KeysTest2 KeysTest4 KeysTest6 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest2 RemoveTest1 RemoveTest2 RemoveTest3 StructureTest1 StructureTest2 StructureTest3 , ,
